rental_id,equipment_id,customer_id,site_id,site_name,site_city,check_in_date,expected_return_date,actual_return_date,rental_days,rental_rate_per_day,total_rental_cost,deposit_amount,payment_status,operator_id,contract_status,overdue_days
RNT100166,EQX1247,CUST1035,SITE105,Solar Power Plant,Bangalore,2025-04-29,2025-05-03,2025-05-03,4,12000,48000,24000,Paid,OP1088,Completed,0
RNT100167,EQX1243,CUST1059,SITE110,Mining Site,Hyderabad,2025-04-24,2025-05-15,2025-05-22,21,30000,840000,60000,Paid,OP1196,Overdue,7
RNT100168,EQX1195,CUST1047,SITE117,Harbor Expansion,Bangalore,2025-06-17,2025-07-11,2025-07-11,24,18000,432000,36000,Paid,OP1177,Completed,0
RNT100169,EQX1139,CUST1100,SITE111,IT Park,Hyderabad,2025-04-30,2025-05-24,2025-05-24,24,30000,720000,60000,Paid,OP1049,Completed,0
RNT100170,EQX1179,CUST1082,SITE121,Residential Township,Madurai,2025-03-19,2025-04-15,2025-04-15,27,25000,675000,50000,Paid,OP1047,Completed,0
RNT100171,EQX1142,CUST1061,SITE130,River Embankment,Chennai,2025-06-03,2025-06-08,2025-06-08,5,24000,120000,48000,Paid,OP1049,Completed,0
RNT100172,EQX1043,CUST1028,SITE116,Airport Extension,Trichy,2025-04-21,2025-05-07,2025-05-07,16,22000,352000,44000,Paid,OP1178,Completed,0
RNT100173,EQX1044,CUST1038,SITE128,Airport Extension,Bangalore,2025-02-23,2025-03-12,2025-03-15,17,24000,480000,48000,Paid,OP1048,Overdue,3
RNT100174,EQX1029,CUST1064,SITE130,Highway Expansion,Coimbatore,2025-05-28,2025-06-25,2025-06-29,28,12000,384000,24000,Paid,OP1171,Overdue,4
RNT100175,EQX1112,CUST1064,SITE112,Smart City Zone,Trichy,2025-04-01,2025-04-13,2025-04-19,12,30000,540000,60000,Paid,OP1052,Overdue,6
RNT100176,EQX1139,CUST1108,SITE113,Bridge Construction,Salem,2025-03-08,2025-03-19,2025-03-27,11,30000,570000,60000,Paid,OP1042,Overdue,8
RNT100177,EQX1116,CUST1076,SITE109,Industrial Park,Madurai,2025-06-27,2025-07-13,2025-07-13,16,30000,480000,60000,Paid,OP1192,Completed,0
RNT100178,EQX1085,CUST1047,SITE129,Smart City Zone,Mysore,2025-05-23,2025-06-03,2025-06-03,11,24000,264000,48000,Paid,OP1115,Completed,0
RNT100179,EQX1241,CUST1091,SITE109,Highway Expansion,Mysore,2025-05-11,2025-05-27,2025-05-27,16,12000,192000,24000,Pending,OP1018,Completed,0
RNT100180,EQX1216,CUST1051,SITE125,Residential Township,Trichy,2025-05-05,2025-05-07,2025-05-07,2,24000,48000,48000,Paid,OP1106,Completed,0
RNT100181,EQX1129,CUST1051,SITE107,Mining Site,Salem,2025-06-22,2025-06-28,2025-06-30,6,24000,192000,48000,Paid,OP1154,Overdue,2
RNT100182,EQX1229,CUST1053,SITE119,Smart City Zone,Salem,2025-02-23,2025-03-24,2025-03-24,29,22000,638000,44000,Pending,OP1142,Completed,0
RNT100183,EQX1217,CUST1106,SITE120,Smart City Zone,Salem,2025-04-04,2025-04-26,2025-04-28,22,18000,432000,36000,Pending,OP1113,Overdue,2
RNT100184,EQX1200,CUST1116,SITE104,Harbor Expansion,Trichy,2025-02-11,2025-02-26,2025-02-26,15,18000,270000,36000,Pending,OP1069,Completed,0
RNT100185,EQX1262,CUST1112,SITE127,Metro Rail Project,Salem,2025-01-21,2025-01-24,2025-01-24,3,25000,75000,50000,Pending,OP1121,Completed,0
RNT100186,EQX1040,CUST1053,SITE102,Smart City Zone,Salem,2025-01-05,2025-01-22,2025-01-25,17,12000,240000,24000,Paid,OP1156,Overdue,3
RNT100187,EQX1150,CUST1113,SITE101,Smart City Zone,Hyderabad,2025-02-14,2025-03-10,2025-03-10,24,18000,432000,36000,Pending,OP1198,Completed,0
RNT100188,EQX1252,CUST1118,SITE119,Mining Site,Bangalore,2025-03-23,2025-03-29,2025-03-29,6,18000,108000,36000,Paid,OP1162,Completed,0
RNT100189,EQX1073,CUST1092,SITE114,Solar Power Plant,Coimbatore,2025-05-08,2025-05-19,2025-05-26,11,22000,396000,44000,Paid,OP1096,Overdue,7
RNT100190,EQX1135,CUST1019,SITE106,Smart City Zone,Coimbatore,2025-01-30,2025-02-13,2025-02-17,14,24000,432000,48000,Paid,OP1031,Overdue,4
RNT100191,EQX1168,CUST1091,SITE122,Metro Rail Project,Bangalore,2025-03-24,2025-04-23,2025-04-23,30,25000,750000,50000,Paid,OP1069,Completed,0
RNT100192,EQX1082,CUST1097,SITE109,Industrial Park,Trichy,2025-02-02,2025-02-12,2025-02-12,10,12000,120000,24000,Paid,OP1190,Completed,0
RNT100193,EQX1018,CUST1097,SITE125,IT Park,Coimbatore,2025-01-21,2025-02-03,2025-02-03,13,22000,286000,44000,Paid,OP1187,Completed,0
RNT100194,EQX1015,CUST1085,SITE113,Metro Rail Project,Chennai,2025-03-17,2025-04-02,2025-04-07,16,22000,462000,44000,Paid,OP1099,Overdue,5
RNT100195,EQX1171,CUST1001,SITE118,Metro Rail Project,Madurai,2025-03-03,2025-03-06,2025-03-06,3,22000,66000,44000,Paid,OP1200,Completed,0
RNT100196,EQX1231,CUST1075,SITE114,Mining Site,Coimbatore,2025-01-18,2025-01-23,2025-01-23,5,22000,110000,44000,Paid,OP1167,Completed,0
RNT100197,EQX1189,CUST1036,SITE116,Metro Rail Project,Mysore,2025-02-15,2025-02-20,2025-03-02,5,12000,180000,24000,Paid,OP1119,Overdue,10
RNT100198,EQX1046,CUST1103,SITE116,River Embankment,Hyderabad,2025-03-08,2025-03-23,2025-03-23,15,22000,330000,44000,Paid,OP1176,Completed,0
RNT100199,EQX1291,CUST1042,SITE125,Smart City Zone,Trichy,2025-06-16,2025-07-03,2025-07-03,17,25000,425000,50000,Paid,OP1009,Completed,0
RNT100200,EQX1006,CUST1037,SITE104,Bridge Construction,Coimbatore,2025-04-29,2025-05-26,2025-05-26,27,24000,648000,48000,Paid,OP1023,Completed,0
RNT100201,EQX1241,CUST1058,SITE108,River Embankment,Madurai,2025-06-20,2025-07-12,2025-07-12,22,12000,264000,24000,Pending,OP1020,Completed,0
RNT100202,EQX1247,CUST1109,SITE105,Airport Extension,Coimbatore,2025-06-07,2025-07-01,2025-07-03,24,12000,312000,24000,Paid,OP1187,Overdue,2
RNT100203,EQX1289,CUST1047,SITE124,Bridge Construction,Madurai,2025-04-22,2025-05-08,2025-05-08,16,24000,384000,48000,Paid,OP1165,Completed,0
RNT100204,EQX1226,CUST1097,SITE113,Harbor Expansion,Madurai,2025-04-03,2025-04-07,2025-04-13,4,24000,240000,48000,Paid,OP1153,Overdue,6
RNT100205,EQX1143,CUST1090,SITE114,Highway Expansion,Trichy,2025-06-07,2025-06-17,2025-06-17,10,12000,120000,24000,Paid,OP1009,Completed,0
RNT100206,EQX1172,CUST1106,SITE115,Metro Rail Project,Coimbatore,2025-04-06,2025-04-23,2025-04-23,17,30000,510000,60000,Paid,OP1115,Completed,0
RNT100207,EQX1120,CUST1058,SITE112,Industrial Park,Madurai,2025-04-19,2025-05-14,2025-05-14,25,22000,550000,44000,Partial,OP1135,Completed,0
RNT100208,EQX1237,CUST1008,SITE103,Mining Site,Mysore,2025-01-05,2025-01-20,2025-01-20,15,12000,180000,24000,Paid,OP1056,Completed,0
RNT100209,EQX1004,CUST1037,SITE109,IT Park,Trichy,2025-04-01,2025-04-30,2025-05-09,29,30000,1140000,60000,Paid,OP1054,Overdue,9
RNT100210,EQX1260,CUST1070,SITE130,Metro Rail Project,Salem,2025-01-03,2025-01-10,2025-01-10,7,30000,210000,60000,Partial,OP1104,Completed,0
RNT100211,EQX1242,CUST1115,SITE108,River Embankment,Hyderabad,2025-05-13,2025-05-21,2025-05-21,8,25000,200000,50000,Pending,OP1082,Completed,0
RNT100212,EQX1088,CUST1061,SITE124,Harbor Expansion,Salem,2025-04-02,2025-04-14,2025-04-14,12,18000,216000,36000,Paid,OP1017,Completed,0
RNT100213,EQX1239,CUST1001,SITE121,Residential Township,Salem,2025-02-13,2025-03-04,2025-03-04,19,22000,418000,44000,Pending,OP1086,Completed,0
RNT100214,EQX1124,CUST1053,SITE121,Mining Site,Madurai,2025-05-27,2025-06-01,2025-06-01,5,18000,90000,36000,Paid,OP1082,Completed,0
RNT100215,EQX1096,CUST1094,SITE117,IT Park,Coimbatore,2025-03-20,2025-04-14,2025-04-14,25,25000,625000,50000,Paid,OP1171,Completed,0
RNT100216,EQX1149,CUST1047,SITE129,Solar Power Plant,Mysore,2025-03-18,2025-03-23,2025-03-30,5,24000,288000,48000,Paid,OP1163,Overdue,7
RNT100217,EQX1132,CUST1028,SITE107,IT Park,Trichy,2025-02-17,2025-02-28,2025-02-28,11,30000,330000,60000,Pending,OP1100,Completed,0
RNT100218,EQX1181,CUST1111,SITE113,Highway Expansion,Bangalore,2025-01-12,2025-01-23,2025-01-23,11,22000,242000,44000,Partial,OP1038,Completed,0
RNT100219,EQX1266,CUST1040,SITE105,River Embankment,Coimbatore,2025-04-27,2025-05-18,2025-05-19,21,30000,660000,60000,Partial,OP1126,Overdue,1
RNT100220,EQX1015,CUST1113,SITE115,Industrial Park,Hyderabad,2025-06-18,2025-06-22,2025-06-29,4,22000,242000,44000,Paid,OP1191,Overdue,7
RNT100221,EQX1071,CUST1019,SITE123,Harbor Expansion,Bangalore,2025-01-24,2025-02-09,2025-02-09,16,30000,480000,60000,Paid,OP1106,Completed,0
RNT100222,EQX1041,CUST1073,SITE116,Mining Site,Hyderabad,2025-05-15,2025-06-09,2025-06-09,25,24000,600000,48000,Paid,OP1173,Completed,0
RNT100223,EQX1050,CUST1093,SITE109,Harbor Expansion,Chennai,2025-01-03,2025-01-25,2025-01-25,22,18000,396000,36000,Paid,OP1078,Completed,0
RNT100224,EQX1040,CUST1018,SITE102,Highway Expansion,Coimbatore,2025-01-07,2025-01-14,2025-01-14,7,12000,84000,24000,Paid,OP1062,Completed,0
RNT100225,EQX1277,CUST1003,SITE107,Residential Township,Trichy,2025-03-07,2025-03-27,2025-03-27,20,12000,240000,24000,Paid,OP1172,Completed,0
RNT100226,EQX1199,CUST1080,SITE130,Residential Township,Bangalore,2025-04-17,2025-05-11,2025-05-13,24,18000,468000,36000,Paid,OP1034,Overdue,2
RNT100227,EQX1278,CUST1074,SITE114,Bridge Construction,Salem,2025-04-13,2025-05-07,2025-05-07,24,22000,528000,44000,Paid,OP1054,Completed,0
RNT100228,EQX1040,CUST1050,SITE123,Solar Power Plant,Salem,2025-05-21,2025-06-17,2025-06-19,27,12000,348000,24000,Paid,OP1024,Overdue,2
RNT100229,EQX1131,CUST1041,SITE124,Highway Expansion,Madurai,2025-04-28,2025-05-25,2025-05-27,27,22000,638000,44000,Paid,OP1163,Overdue,2
RNT100230,EQX1069,CUST1111,SITE102,Mining Site,Bangalore,2025-01-28,2025-02-18,2025-02-18,21,25000,525000,50000,Paid,OP1063,Completed,0
RNT100231,EQX1029,CUST1074,SITE117,Metro Rail Project,Hyderabad,2025-04-17,2025-05-03,2025-05-03,16,12000,192000,24000,Paid,OP1007,Completed,0
RNT100232,EQX1213,CUST1052,SITE112,Metro Rail Project,Chennai,2025-04-12,2025-04-27,2025-04-27,15,12000,180000,24000,Paid,OP1107,Completed,0
RNT100233,EQX1136,CUST1052,SITE111,Residential Township,Bangalore,2025-01-03,2025-01-23,2025-01-23,20,24000,480000,48000,Paid,OP1138,Completed,0
RNT100234,EQX1018,CUST1032,SITE105,Metro Rail Project,Chennai,2025-02-11,2025-03-06,2025-03-06,23,22000,506000,44000,Paid,OP1014,Completed,0
RNT100235,EQX1127,CUST1043,SITE107,Highway Expansion,Coimbatore,2025-02-17,2025-02-24,2025-02-24,7,24000,168000,48000,Paid,OP1174,Completed,0
RNT100236,EQX1005,CUST1068,SITE127,Residential Township,Bangalore,2025-02-05,2025-02-25,2025-03-04,20,12000,324000,24000,Paid,OP1154,Overdue,7
RNT100237,EQX1166,CUST1091,SITE117,Mining Site,Mysore,2025-05-01,2025-05-26,2025-05-26,25,22000,550000,44000,Paid,OP1047,Completed,0
RNT100238,EQX1208,CUST1042,SITE105,Solar Power Plant,Trichy,2025-03-28,2025-04-12,2025-04-22,15,18000,450000,36000,Paid,OP1016,Overdue,10
RNT100239,EQX1296,CUST1114,SITE104,Solar Power Plant,Madurai,2025-02-21,2025-03-17,2025-03-18,24,30000,750000,60000,Partial,OP1050,Overdue,1
RNT100240,EQX1042,CUST1101,SITE122,Airport Extension,Mysore,2025-02-22,2025-03-07,2025-03-07,13,25000,325000,50000,Pending,OP1122,Completed,0
RNT100241,EQX1269,CUST1003,SITE101,Highway Expansion,Mysore,2025-01-29,2025-02-25,2025-02-25,27,12000,324000,24000,Paid,OP1038,Completed,0
RNT100242,EQX1213,CUST1030,SITE101,Highway Expansion,Coimbatore,2025-04-01,2025-04-29,2025-04-29,28,12000,336000,24000,Paid,OP1131,Completed,0
RNT100243,EQX1174,CUST1071,SITE125,Industrial Park,Hyderabad,2025-05-13,2025-05-20,2025-05-20,7,25000,175000,50000,Partial,OP1194,Completed,0
RNT100244,EQX1075,CUST1019,SITE130,River Embankment,Salem,2025-04-17,2025-04-27,2025-05-04,10,18000,306000,36000,Paid,OP1064,Overdue,7
RNT100245,EQX1016,CUST1091,SITE119,IT Park,Bangalore,2025-03-26,2025-04-08,2025-04-08,13,24000,312000,48000,Paid,OP1057,Completed,0
RNT100246,EQX1016,CUST1023,SITE128,Mining Site,Hyderabad,2025-03-30,2025-04-27,2025-04-27,28,24000,672000,48000,Paid,OP1021,Completed,0
RNT100247,EQX1049,CUST1066,SITE130,Industrial Park,Salem,2025-01-21,2025-01-28,2025-01-28,7,12000,84000,24000,Pending,OP1068,Completed,0
RNT100248,EQX1139,CUST1081,SITE126,Smart City Zone,Mysore,2025-04-12,2025-05-10,2025-05-10,28,30000,840000,60000,Paid,OP1038,Completed,0
RNT100249,EQX1083,CUST1064,SITE125,Residential Township,Mysore,2025-06-29,2025-07-17,2025-07-17,18,25000,450000,50000,Paid,OP1029,Completed,0
RNT100250,EQX1181,CUST1029,SITE120,Solar Power Plant,Salem,2025-02-12,2025-02-26,2025-03-07,14,22000,506000,44000,Pending,OP1146,Overdue,9
RNT100251,EQX1216,CUST1015,SITE105,Residential Township,Hyderabad,2025-02-12,2025-02-17,2025-02-17,5,24000,120000,48000,Paid,OP1125,Completed,0
RNT100252,EQX1175,CUST1112,SITE112,Harbor Expansion,Salem,2025-05-07,2025-05-26,2025-05-26,19,25000,475000,50000,Paid,OP1120,Completed,0
RNT100253,EQX1126,CUST1113,SITE111,Highway Expansion,Chennai,2025-04-21,2025-05-01,2025-05-01,10,18000,180000,36000,Paid,OP1144,Completed,0
RNT100254,EQX1223,CUST1090,SITE107,IT Park,Coimbatore,2025-01-09,2025-02-08,2025-02-08,30,30000,900000,60000,Paid,OP1131,Completed,0
RNT100255,EQX1138,CUST1043,SITE104,Industrial Park,Coimbatore,2025-04-09,2025-05-04,2025-05-04,25,22000,550000,44000,Paid,OP1114,Completed,0
RNT100256,EQX1144,CUST1117,SITE101,Solar Power Plant,Hyderabad,2025-06-15,2025-06-25,2025-06-29,10,18000,252000,36000,Paid,OP1039,Overdue,4
RNT100257,EQX1274,CUST1027,SITE123,Airport Extension,Chennai,2025-02-10,2025-02-17,2025-02-17,7,30000,210000,60000,Paid,OP1040,Completed,0
RNT100258,EQX1144,CUST1060,SITE127,Smart City Zone,Salem,2025-02-09,2025-02-24,2025-02-24,15,18000,270000,36000,Partial,OP1031,Completed,0
RNT100259,EQX1296,CUST1119,SITE116,Mining Site,Madurai,2025-06-19,2025-06-21,2025-06-21,2,30000,60000,60000,Paid,OP1135,Completed,0
RNT100260,EQX1063,CUST1018,SITE125,Harbor Expansion,Coimbatore,2025-05-19,2025-05-24,2025-05-24,5,25000,125000,50000,Paid,OP1135,Completed,0
RNT100261,EQX1106,CUST1119,SITE122,Highway Expansion,Bangalore,2025-04-13,2025-05-02,2025-05-10,19,18000,486000,36000,Paid,OP1087,Overdue,8
RNT100262,EQX1083,CUST1005,SITE106,Harbor Expansion,Bangalore,2025-02-11,2025-02-15,2025-02-15,4,25000,100000,50000,Paid,OP1042,Completed,0
RNT100263,EQX1053,CUST1092,SITE118,Airport Extension,Mysore,2025-05-16,2025-06-06,2025-06-06,21,18000,378000,36000,Paid,OP1047,Completed,0
RNT100264,EQX1088,CUST1015,SITE104,Airport Extension,Salem,2025-05-24,2025-05-29,2025-05-29,5,18000,90000,36000,Paid,OP1030,Completed,0
RNT100265,EQX1160,CUST1057,SITE110,Airport Extension,Salem,2025-03-20,2025-03-30,2025-03-30,10,18000,180000,36000,Paid,OP1036,Completed,0
RNT100266,EQX1197,CUST1074,SITE121,Metro Rail Project,Coimbatore,2025-02-23,2025-03-11,2025-03-11,16,25000,400000,50000,Paid,OP1006,Completed,0
RNT100267,EQX1044,CUST1115,SITE103,Residential Township,Hyderabad,2025-02-23,2025-03-04,2025-03-04,9,24000,216000,48000,Paid,OP1062,Completed,0
RNT100268,EQX1058,CUST1109,SITE117,Solar Power Plant,Hyderabad,2025-05-23,2025-06-14,2025-06-14,22,30000,660000,60000,Paid,OP1182,Completed,0
RNT100269,EQX1045,CUST1076,SITE101,IT Park,Salem,2025-06-06,2025-06-08,2025-06-08,2,25000,50000,50000,Paid,OP1171,Completed,0
RNT100270,EQX1276,CUST1046,SITE127,River Embankment,Salem,2025-03-24,2025-03-27,2025-03-27,3,25000,75000,50000,Paid,OP1016,Completed,0
RNT100271,EQX1007,CUST1065,SITE123,Harbor Expansion,Hyderabad,2025-01-31,2025-02-22,2025-02-22,22,30000,660000,60000,Paid,OP1173,Completed,0
RNT100272,EQX1190,CUST1018,SITE128,Solar Power Plant,Mysore,2025-05-06,2025-05-24,2025-05-24,18,25000,450000,50000,Paid,OP1088,Completed,0
RNT100273,EQX1246,CUST1059,SITE112,Residential Township,Madurai,2025-03-05,2025-03-23,2025-03-23,18,22000,396000,44000,Paid,OP1099,Completed,0
RNT100274,EQX1176,CUST1028,SITE113,Solar Power Plant,Coimbatore,2025-01-30,2025-02-11,2025-02-11,12,30000,360000,60000,Paid,OP1010,Completed,0
RNT100275,EQX1234,CUST1074,SITE112,Airport Extension,Madurai,2025-05-18,2025-06-15,2025-06-15,28,22000,616000,44000,Paid,OP1032,Completed,0
RNT100276,EQX1026,CUST1112,SITE111,Metro Rail Project,Hyderabad,2025-06-16,2025-06-27,2025-06-27,11,25000,275000,50000,Paid,OP1162,Completed,0
RNT100277,EQX1161,CUST1054,SITE113,Residential Township,Mysore,2025-04-12,2025-05-03,2025-05-03,21,30000,630000,60000,Paid,OP1129,Completed,0
RNT100278,EQX1277,CUST1063,SITE106,Highway Expansion,Chennai,2025-01-01,2025-01-18,2025-01-18,17,12000,204000,24000,Paid,OP1200,Completed,0
RNT100279,EQX1120,CUST1120,SITE129,Airport Extension,Chennai,2025-01-19,2025-02-05,2025-02-05,17,22000,374000,44000,Partial,OP1164,Completed,0
RNT100280,EQX1146,CUST1025,SITE121,River Embankment,Coimbatore,2025-02-13,2025-03-15,2025-03-15,30,18000,540000,36000,Pending,OP1016,Completed,0
RNT100281,EQX1186,CUST1033,SITE126,Highway Expansion,Bangalore,2025-03-10,2025-03-15,2025-03-15,5,25000,125000,50000,Paid,OP1068,Completed,0
RNT100282,EQX1057,CUST1027,SITE121,Metro Rail Project,Salem,2025-05-02,2025-05-11,2025-05-11,9,22000,198000,44000,Pending,OP1183,Completed,0
RNT100283,EQX1284,CUST1099,SITE109,Highway Expansion,Bangalore,2025-05-08,2025-05-27,2025-05-27,19,18000,342000,36000,Paid,OP1156,Completed,0
RNT100284,EQX1182,CUST1033,SITE102,Airport Extension,Bangalore,2025-01-12,2025-01-24,2025-01-24,12,22000,264000,44000,Paid,OP1007,Completed,0
RNT100285,EQX1078,CUST1030,SITE110,IT Park,Madurai,2025-05-25,2025-06-23,2025-06-23,29,12000,348000,24000,Pending,OP1067,Completed,0
RNT100286,EQX1201,CUST1115,SITE104,Solar Power Plant,Madurai,2025-06-28,2025-07-01,2025-07-05,3,18000,126000,36000,Paid,OP1066,Overdue,4
RNT100287,EQX1108,CUST1029,SITE119,Airport Extension,Mysore,2025-05-18,2025-05-28,2025-05-28,10,22000,220000,44000,Pending,OP1153,Completed,0
RNT100288,EQX1016,CUST1063,SITE105,Residential Township,Coimbatore,2025-02-13,2025-03-14,2025-03-14,29,24000,696000,48000,Paid,OP1070,Completed,0
RNT100289,EQX1180,CUST1015,SITE120,Metro Rail Project,Coimbatore,2025-01-07,2025-01-25,2025-01-25,18,18000,324000,36000,Paid,OP1046,Completed,0
RNT100290,EQX1204,CUST1061,SITE101,Residential Township,Bangalore,2025-05-12,2025-05-23,2025-05-23,11,30000,330000,60000,Paid,OP1154,Completed,0
RNT100291,EQX1108,CUST1049,SITE116,Industrial Park,Salem,2025-01-21,2025-01-23,2025-01-23,2,22000,44000,44000,Paid,OP1023,Completed,0
RNT100292,EQX1201,CUST1091,SITE111,Mining Site,Coimbatore,2025-06-22,2025-07-13,2025-07-13,21,18000,378000,36000,Paid,OP1089,Completed,0
RNT100293,EQX1136,CUST1012,SITE129,Bridge Construction,Trichy,2025-04-21,2025-05-07,2025-05-07,16,24000,384000,48000,Paid,OP1100,Completed,0
RNT100294,EQX1092,CUST1066,SITE117,Residential Township,Trichy,2025-02-12,2025-02-25,2025-02-25,13,24000,312000,48000,Paid,OP1052,Completed,0
RNT100295,EQX1083,CUST1034,SITE120,IT Park,Hyderabad,2025-01-17,2025-01-29,2025-01-29,12,25000,300000,50000,Paid,OP1009,Completed,0
RNT100296,EQX1104,CUST1061,SITE104,Metro Rail Project,Coimbatore,2025-02-24,2025-03-01,2025-03-04,5,24000,192000,48000,Pending,OP1200,Overdue,3
RNT100297,EQX1099,CUST1061,SITE111,Airport Extension,Coimbatore,2025-06-19,2025-07-05,2025-07-05,16,22000,352000,44000,Paid,OP1198,Completed,0
RNT100298,EQX1222,CUST1004,SITE110,Harbor Expansion,Mysore,2025-06-08,2025-06-19,2025-06-19,11,22000,242000,44000,Pending,OP1079,Completed,0
RNT100299,EQX1287,CUST1102,SITE125,Harbor Expansion,Mysore,2025-05-30,2025-06-05,2025-06-14,6,12000,180000,24000,Paid,OP1056,Overdue,9
RNT100300,EQX1216,CUST1026,SITE103,Solar Power Plant,Madurai,2025-01-13,2025-01-16,2025-01-16,3,24000,72000,48000,Paid,OP1081,Completed,0
RNT100301,EQX1255,CUST1102,SITE129,IT Park,Hyderabad,2025-05-24,2025-06-03,2025-06-03,10,12000,120000,24000,Paid,OP1155,Completed,0
RNT100302,EQX1122,CUST1058,SITE112,Highway Expansion,Madurai,2025-05-20,2025-06-01,2025-06-08,12,18000,342000,36000,Paid,OP1024,Overdue,7
RNT100303,EQX1235,CUST1037,SITE115,Mining Site,Hyderabad,2025-05-30,2025-06-01,2025-06-01,2,24000,48000,48000,Pending,OP1005,Completed,0
RNT100304,EQX1008,CUST1064,SITE128,Harbor Expansion,Hyderabad,2025-02-25,2025-02-28,2025-02-28,3,30000,90000,60000,Paid,OP1129,Completed,0
RNT100305,EQX1010,CUST1067,SITE128,Metro Rail Project,Hyderabad,2025-06-20,2025-07-01,2025-07-01,11,25000,275000,50000,Paid,OP1043,Completed,0
RNT100306,EQX1061,CUST1018,SITE110,Airport Extension,Mysore,2025-03-12,2025-03-22,2025-03-22,10,24000,240000,48000,Pending,OP1092,Completed,0
RNT100307,EQX1223,CUST1066,SITE123,Solar Power Plant,Coimbatore,2025-06-01,2025-06-29,2025-06-29,28,30000,840000,60000,Paid,OP1199,Completed,0
RNT100308,EQX1172,CUST1049,SITE123,IT Park,Madurai,2025-05-17,2025-05-27,2025-05-27,10,30000,300000,60000,Paid,OP1086,Completed,0
RNT100309,EQX1123,CUST1013,SITE129,Highway Expansion,Madurai,2025-03-17,2025-03-19,2025-03-19,2,12000,24000,24000,Paid,OP1037,Completed,0
RNT100310,EQX1088,CUST1083,SITE103,River Embankment,Madurai,2025-06-17,2025-06-27,2025-06-27,10,18000,180000,36000,Paid,OP1178,Completed,0
RNT100311,EQX1300,CUST1112,SITE106,Airport Extension,Chennai,2025-01-27,2025-02-18,2025-02-18,22,24000,528000,48000,Pending,OP1074,Completed,0
RNT100312,EQX1243,CUST1113,SITE108,Harbor Expansion,Mysore,2025-05-19,2025-05-24,2025-05-24,5,30000,150000,60000,Paid,OP1038,Completed,0
RNT100313,EQX1078,CUST1035,SITE118,Harbor Expansion,Chennai,2025-01-10,2025-02-02,2025-02-02,23,12000,276000,24000,Paid,OP1148,Completed,0
RNT100314,EQX1072,CUST1044,SITE113,Airport Extension,Coimbatore,2025-01-23,2025-02-09,2025-02-09,17,18000,306000,36000,Pending,OP1033,Completed,0
RNT100315,EQX1257,CUST1108,SITE102,Solar Power Plant,Bangalore,2025-06-25,2025-07-09,2025-07-09,14,24000,336000,48000,Partial,OP1132,Completed,0
RNT100316,EQX1113,CUST1090,SITE108,Residential Township,Salem,2025-06-18,2025-06-29,2025-06-29,11,30000,330000,60000,Paid,OP1029,Completed,0
RNT100317,EQX1213,CUST1090,SITE127,Mining Site,Hyderabad,2025-05-22,2025-06-05,2025-06-14,14,12000,276000,24000,Paid,OP1058,Overdue,9
RNT100318,EQX1180,CUST1063,SITE103,Smart City Zone,Hyderabad,2025-01-04,2025-01-19,2025-01-19,15,18000,270000,36000,Paid,OP1047,Completed,0
RNT100319,EQX1072,CUST1006,SITE114,Airport Extension,Trichy,2025-02-16,2025-03-08,2025-03-08,20,18000,360000,36000,Pending,OP1082,Completed,0
RNT100320,EQX1266,CUST1111,SITE112,Metro Rail Project,Hyderabad,2025-06-07,2025-06-11,2025-06-11,4,30000,120000,60000,Paid,OP1091,Completed,0
RNT100321,EQX1064,CUST1048,SITE105,Industrial Park,Mysore,2025-04-15,2025-04-25,2025-04-25,10,18000,180000,36000,Paid,OP1008,Completed,0
RNT100322,EQX1141,CUST1115,SITE106,Industrial Park,Madurai,2025-02-11,2025-03-02,2025-03-02,19,12000,228000,24000,Paid,OP1197,Completed,0
