telemetry_id,equipment_id,rental_id,timestamp,engine_hours_today,total_engine_hours,idle_hours_today,fuel_level_percent,fuel_consumed_liters,engine_temperature_c,hydraulic_pressure_bar,vibration_score,rpm,gps_lat,gps_lon,distance_from_site_km,geofence_flag,movement_status,fault_code,alert_flag,alert_type,condition_score
TEL100136,EQX1062,RNT104670,2025-12-19 11:47:00,4.42,10695,2.36,35.7,56.5,94.1,186.5,5.47,2028,10.97427,76.997011,3.12,Inside,Working,NONE,No,None,79
TEL100137,EQX1029,RNT100231,2025-04-15 23:11:00,6.59,5685,3.38,34.5,120.96,91.8,255.3,1.81,998,17.356484,78.517868,2.17,Inside,Working,NONE,No,None,84
TEL100138,EQX1206,RNT101104,2025-10-31 07:55:00,10.04,8632,8.18,92.3,181.48,89.1,255.2,3.27,1683,11.061804,76.906736,3.53,Inside,Stopped,NONE,No,None,74
TEL100139,EQX1112,RNT100963,2025-10-27 20:47:00,11.49,645,3.38,57.7,158.6,100.5,235.2,5.02,2027,11.01445,76.911439,2.68,Inside,Travelling,TMP003,Yes,High Temperature,72
TEL100140,EQX1044,RNT103019,2025-11-10 23:52:00,4.88,13004,3.37,91.5,77.89,73.2,291.9,4.54,1485,13.00932,77.564948,3.63,Inside,Idle,ENG001,Yes,Maintenance Due,88
TEL100141,EQX1014,RNT104032,2025-03-24 14:37:00,5.36,10907,1.07,11.1,65.71,96.0,194.5,6.81,1435,13.086676,80.240788,1.26,Inside,Working,FUEL004,Yes,Low Fuel,74
TEL100142,EQX1271,RNT102263,2025-10-29 15:53:00,0.94,1810,0.82,35.0,12.99,72.2,312.4,7.27,1872,9.875869,78.100724,2.75,Inside,Travelling,HYD002,Yes,High Vibration,86
TEL100143,EQX1296,RNT101352,2025-06-11 15:58:00,6.61,8718,4.91,31.4,95.25,87.2,300.6,0.62,1038,13.128425,80.271231,0.61,Inside,Stopped,NONE,No,None,89
TEL100144,EQX1278,RNT101729,2025-02-01 19:05:00,4.92,6843,3.14,67.3,65.29,76.8,208.1,6.8,1230,13.026093,77.545317,0.42,Inside,Working,HYD002,Yes,High Vibration,79
TEL100145,EQX1034,RNT102918,2025-06-19 21:32:00,7.89,642,0.77,53.6,94.45,99.8,293.2,2.98,1531,10.997556,76.931372,1.4,Inside,Working,NONE,No,None,82
TEL100146,EQX1204,RNT101689,2025-07-26 14:22:00,11.5,8318,6.23,65.3,222.66,100.6,276.7,3.18,1182,17.33818,78.48814,2.56,Inside,Working,TMP003,Yes,High Temperature,73
TEL100147,EQX1082,RNT104420,2025-02-12 02:12:00,1.25,2350,0.65,85.9,22.74,74.7,283.6,4.7,1671,9.941952,78.134423,2.39,Inside,Working,NONE,No,None,88
TEL100148,EQX1183,RNT102847,2025-08-27 15:35:00,9.67,8010,9.59,27.8,138.9,92.6,223.6,3.51,1153,9.965012,78.109218,3.34,Inside,Idle,NONE,No,None,74
TEL100149,EQX1147,RNT103456,2025-07-16 03:15:00,9.02,14458,1.11,98.0,117.73,92.4,318.2,7.35,1109,9.958485,78.141594,3.02,Inside,Working,HYD002,Yes,High Vibration,72
TEL100150,EQX1189,RNT101930,2025-07-06 08:26:00,11.86,8440,0.83,9.0,146.19,89.1,210.7,7.1,917,12.924258,77.581927,1.02,Inside,Working,FUEL004,Yes,Low Fuel,77
TEL100151,EQX1086,RNT103803,2025-12-16 08:29:00,6.85,14249,3.32,93.6,108.07,73.9,294.4,0.84,2120,10.975675,76.956867,1.81,Inside,Idle,NONE,No,None,92
TEL100152,EQX1098,RNT100588,2025-05-05 03:57:00,2.78,7871,1.05,53.7,24.18,71.2,221.3,2.15,2006,17.343038,78.448197,1.96,Inside,Working,NONE,No,None,95
TEL100153,EQX1261,RNT101433,2025-05-20 18:34:00,8.71,9146,4.54,40.3,114.24,108.1,182.4,1.61,1069,10.976134,76.916893,0.59,Inside,Idle,TMP003,Yes,High Temperature,75
TEL100154,EQX1161,RNT103481,2025-02-22 02:56:00,3.17,1379,1.45,30.3,48.09,77.7,316.6,2.92,1522,9.949894,78.097014,3.99,Inside,Stopped,NONE,No,None,87
TEL100155,EQX1188,RNT102227,2025-11-01 12:40:00,4.89,1179,4.26,80.4,66.05,90.9,260.6,4.0,2014,12.989176,77.593182,4.67,Inside,Working,NONE,No,None,82
TEL100156,EQX1112,RNT104572,2025-10-04 11:27:00,6.33,5044,4.26,39.6,78.27,74.5,273.1,1.94,974,11.016745,76.914176,4.66,Inside,Working,NONE,No,None,90
TEL100157,EQX1052,RNT100102,2025-04-14 04:18:00,10.52,11540,7.15,73.5,106.51,73.1,200.7,7.12,1880,9.8767,78.171712,3.96,Inside,Working,HYD002,Yes,High Vibration,80
TEL100158,EQX1290,RNT102837,2025-05-01 13:37:00,4.15,5455,2.0,82.1,77.97,71.9,209.1,2.45,1700,17.355554,78.461174,3.74,Inside,Idle,NONE,No,None,95
TEL100159,EQX1133,RNT102591,2025-08-31 22:42:00,5.16,6277,2.99,68.9,67.92,75.7,213.9,5.1,1494,17.422254,78.532546,4.19,Inside,Working,NONE,No,None,82
TEL100160,EQX1238,RNT101665,2025-08-04 00:43:00,2.73,10464,0.33,94.5,51.96,87.2,271.6,5.16,1427,9.912566,78.119257,1.64,Inside,Idle,NONE,No,None,82
TEL100161,EQX1229,RNT101824,2025-12-26 14:01:00,5.84,8015,2.34,74.6,100.08,70.1,282.8,0.97,1766,12.975432,77.629733,2.88,Inside,Working,NONE,No,None,97
TEL100162,EQX1244,RNT101905,2025-05-13 02:56:00,5.15,1927,0.21,67.8,100.74,92.5,234.0,4.87,1697,17.411347,78.51497,0.24,Inside,Stopped,NONE,No,None,81
TEL100163,EQX1008,RNT104157,2025-01-16 10:28:00,10.65,2460,1.24,51.8,170.51,89.3,229.2,4.37,2004,10.974764,76.985441,1.28,Outside,Working,GPS005,Yes,Geofence Breach,82
TEL100164,EQX1019,RNT104917,2025-12-03 08:17:00,4.45,1768,3.62,48.8,71.52,98.1,208.7,2.78,1389,13.01295,77.577356,4.66,Inside,Travelling,NONE,No,None,78
TEL100165,EQX1064,RNT103841,2025-07-15 17:55:00,7.28,4727,0.93,91.9,119.63,86.1,246.9,5.48,1611,11.06814,76.970062,3.1,Inside,Working,NONE,No,None,80
TEL100166,EQX1043,RNT102037,2025-04-09 07:13:00,4.96,1799,3.31,78.5,50.89,75.7,205.5,3.27,2082,9.923838,78.138366,0.13,Inside,Idle,NONE,No,None,90
TEL100167,EQX1267,RNT100824,2025-12-05 18:15:00,2.41,4828,1.94,74.3,44.6,79.7,206.6,2.74,758,11.002133,76.932925,1.37,Inside,Idle,NONE,No,None,88
TEL100168,EQX1161,RNT101855,2025-11-24 03:49:00,3.08,9731,0.92,93.7,55.98,97.3,209.4,7.45,1602,9.933364,78.102816,4.1,Inside,Working,HYD002,Yes,High Vibration,76
TEL100169,EQX1168,RNT104930,2025-08-06 08:10:00,1.18,833,0.23,63.5,14.09,90.9,277.0,1.85,991,10.9811,76.958554,3.81,Inside,Working,NONE,No,None,85
TEL100170,EQX1165,RNT102009,2025-09-10 21:59:00,6.47,5678,0.02,15.0,90.56,72.9,233.2,7.06,1877,10.997766,76.926944,4.3,Inside,Working,HYD002,Yes,High Vibration,84
TEL100171,EQX1294,RNT104590,2025-09-30 19:30:00,0.01,11477,0.01,61.0,0.15,99.7,251.6,1.61,1144,17.386224,78.516925,2.87,Inside,Idle,NONE,No,None,85
TEL100172,EQX1080,RNT100968,2025-05-21 08:35:00,6.68,10833,3.5,93.2,120.22,75.1,223.2,0.81,970,17.394478,78.462096,4.01,Inside,Idle,NONE,No,None,89
TEL100173,EQX1245,RNT104957,2025-12-24 03:11:00,5.66,11045,2.05,32.1,66.26,83.9,303.3,3.4,1734,12.941853,77.604405,3.65,Inside,Idle,NONE,No,None,85
TEL100174,EQX1055,RNT101212,2025-01-18 04:42:00,7.43,2177,6.43,65.4,62.34,76.0,266.0,5.41,1841,9.905422,78.116469,1.62,Inside,Travelling,NONE,No,None,79
TEL100175,EQX1129,RNT104727,2025-11-22 16:00:00,8.44,3887,1.64,46.4,108.69,74.7,184.9,2.18,1588,13.04887,80.255771,0.03,Inside,Idle,NONE,No,None,93
TEL100176,EQX1208,RNT103899,2025-03-17 14:40:00,1.4,12769,0.53,59.5,18.56,84.3,187.0,4.98,1535,11.043943,76.94276,1.75,Inside,Idle,NONE,No,None,85
TEL100177,EQX1230,RNT102018,2025-06-01 16:34:00,7.61,10397,0.46,41.7,117.52,75.6,201.2,3.51,783,13.003895,77.630015,3.45,Inside,Working,NONE,No,None,88
TEL100178,EQX1094,RNT104132,2025-01-02 16:32:00,5.27,1020,5.09,68.7,43.27,99.2,221.5,1.43,1966,17.409823,78.515671,1.06,Inside,Working,NONE,No,None,81
TEL100179,EQX1192,RNT101454,2025-03-27 06:22:00,4.95,5555,4.04,15.3,51.98,71.3,268.1,2.85,1494,17.42309,78.523381,1.31,Inside,Travelling,NONE,No,None,89
TEL100180,EQX1146,RNT102067,2025-01-18 20:11:00,10.48,7376,2.71,27.4,135.97,81.6,238.5,1.98,975,11.020641,76.934791,3.02,Inside,Working,NONE,No,None,91
TEL100181,EQX1282,RNT101528,2025-12-21 01:19:00,10.13,3423,1.22,24.0,157.63,105.5,246.7,4.02,1315,13.107262,80.266315,2.22,Inside,Idle,TMP003,Yes,High Temperature,79
TEL100182,EQX1222,RNT101082,2025-05-21 20:20:00,8.69,3998,1.16,63.7,132.24,75.6,216.0,2.69,1568,13.009437,77.561658,0.01,Inside,Travelling,NONE,No,None,92
TEL100183,EQX1190,RNT100477,2025-08-15 18:22:00,7.23,14075,1.04,64.2,94.41,108.4,222.7,6.81,2096,12.934417,77.606004,1.54,Inside,Working,TMP003,Yes,High Temperature,67
TEL100184,EQX1041,RNT104749,2025-01-16 22:11:00,10.66,9113,3.69,47.4,192.26,71.4,290.2,0.93,1375,17.410348,78.511839,0.27,Inside,Idle,NONE,No,None,93
TEL100185,EQX1117,RNT100892,2025-06-27 13:48:00,4.69,10120,1.04,27.5,43.01,72.1,186.5,3.52,2027,12.96773,77.631118,1.38,Inside,Working,NONE,No,None,92
TEL100186,EQX1171,RNT103072,2025-01-07 19:02:00,2.1,7565,1.39,48.3,27.96,83.0,182.1,7.21,1670,11.016521,76.926304,3.16,Inside,Travelling,HYD002,Yes,High Vibration,77
TEL100187,EQX1117,RNT103621,2025-10-18 05:55:00,2.48,11132,1.7,60.2,44.31,86.8,277.3,6.63,782,12.973745,77.626313,1.83,Inside,Working,HYD002,Yes,High Vibration,76
TEL100188,EQX1030,RNT102605,2025-03-19 02:42:00,1.27,7200,0.12,66.5,10.66,94.6,294.3,4.78,2013,10.995456,76.959988,3.79,Inside,Idle,NONE,No,None,78
TEL100189,EQX1248,RNT100527,2025-05-19 04:39:00,4.06,3821,3.31,25.6,72.5,79.8,263.3,1.21,1908,9.914501,78.104345,3.11,Inside,Working,NONE,No,None,92
TEL100190,EQX1084,RNT103624,2025-07-25 06:51:00,3.31,6289,0.1,79.3,43.58,81.8,245.6,5.64,843,11.063432,76.938709,2.99,Inside,Idle,NONE,No,None,81
TEL100191,EQX1182,RNT100284,2025-07-10 09:06:00,2.62,3279,0.6,11.8,45.08,101.7,206.0,3.99,1445,17.35919,78.454106,4.62,Inside,Working,TMP003,Yes,High Temperature,81
TEL100192,EQX1030,RNT100603,2025-05-09 02:12:00,7.57,3640,4.33,59.7,138.58,82.0,214.8,6.49,2032,10.982732,76.941453,1.87,Inside,Working,HYD002,Yes,High Vibration,76
TEL100193,EQX1252,RNT104587,2025-10-31 12:09:00,10.0,9858,2.57,20.8,153.56,102.2,220.1,6.97,1612,12.941136,77.607032,0.14,Inside,Working,TMP003,Yes,High Temperature,68
TEL100194,EQX1160,RNT101956,2025-12-22 08:02:00,4.12,7961,1.18,43.3,56.48,73.5,181.4,0.73,847,12.934966,77.627862,3.03,Inside,Stopped,NONE,No,None,98
TEL100195,EQX1079,RNT102182,2025-05-14 10:05:00,6.43,13947,0.99,64.2,100.8,109.5,186.7,5.34,729,17.381388,78.474771,1.28,Inside,Working,TMP003,Yes,High Temperature,71
TEL100196,EQX1260,RNT103272,2025-10-03 11:04:00,10.49,13423,8.23,70.8,101.95,103.1,228.7,1.54,1646,9.921859,78.10183,4.62,Inside,Working,TMP003,Yes,High Temperature,78
TEL100197,EQX1156,RNT100930,2025-03-19 08:53:00,4.76,10572,0.58,99.7,62.12,81.1,216.2,5.89,1790,17.343269,78.468058,0.86,Inside,Working,NONE,No,None,80
TEL100198,EQX1059,RNT102110,2025-08-02 06:45:00,5.75,9865,2.44,24.2,103.24,108.8,213.7,6.39,714,17.414773,78.48974,4.12,Inside,Stopped,TMP003,Yes,High Temperature,68
TEL100199,EQX1186,RNT101940,2025-08-08 21:37:00,5.01,3674,1.76,72.0,51.91,73.6,230.3,7.75,1277,13.092221,80.306126,0.2,Inside,Stopped,HYD002,Yes,High Vibration,78
TEL100200,EQX1281,RNT101070,2025-03-23 20:38:00,1.9,11573,1.26,65.8,18.48,72.7,308.2,1.25,1173,9.916439,78.084719,4.48,Inside,Travelling,NONE,No,None,94
TEL100201,EQX1048,RNT100404,2025-02-11 00:08:00,5.98,11931,2.56,85.0,67.5,98.0,262.7,0.59,1335,11.035404,76.958792,0.1,Inside,Travelling,NONE,No,None,82
TEL100202,EQX1145,RNT103282,2025-05-03 02:27:00,3.69,9405,0.73,63.2,63.8,98.3,307.8,6.8,1771,9.947304,78.153285,0.02,Inside,Stopped,HYD002,Yes,High Vibration,74
TEL100203,EQX1274,RNT103328,2025-02-02 15:39:00,1.13,10754,0.76,37.9,21.75,84.7,202.9,2.78,1106,12.980483,77.643801,4.78,Inside,Idle,NONE,No,None,89
TEL100204,EQX1299,RNT100731,2025-01-23 19:42:00,5.16,4220,1.84,87.6,77.1,78.0,183.1,1.06,928,12.972111,77.588233,1.4,Inside,Idle,NONE,No,None,90
TEL100205,EQX1138,RNT100897,2025-09-23 04:32:00,6.48,13103,6.32,93.6,103.07,91.3,299.7,6.98,916,13.109746,80.228832,1.26,Inside,Working,HYD002,Yes,High Vibration,70
TEL100206,EQX1140,RNT102353,2025-01-06 13:43:00,10.13,13424,1.16,95.4,114.92,94.6,204.8,5.2,1090,11.038357,76.990662,2.38,Inside,Idle,NONE,No,None,76
TEL100207,EQX1004,RNT101480,2025-11-11 14:06:00,0.2,918,0.19,39.2,2.94,88.1,247.3,7.22,1365,11.055681,76.904614,3.62,Inside,Idle,HYD002,Yes,High Vibration,79
TEL100208,EQX1240,RNT103057,2025-03-15 19:03:00,11.49,14904,2.38,50.8,201.69,79.0,228.3,6.56,2130,13.133102,80.263657,2.54,Inside,Working,HYD002,Yes,High Vibration,77
TEL100209,EQX1183,RNT102847,2025-06-18 12:18:00,9.41,14781,1.82,70.7,177.36,90.8,313.3,1.89,999,9.970453,78.124433,4.5,Inside,Working,NONE,No,None,89
TEL100210,EQX1085,RNT103726,2025-04-28 14:13:00,9.76,9583,9.06,8.2,113.25,79.4,242.9,6.06,1177,9.908291,78.105583,1.57,Inside,Idle,FUEL004,Yes,Low Fuel,76
TEL100211,EQX1159,RNT101389,2025-05-05 20:55:00,7.86,5308,2.2,51.0,88.57,93.8,185.5,2.88,773,13.105348,80.252587,4.25,Inside,Stopped,NONE,No,None,85
TEL100212,EQX1041,RNT104519,2025-11-04 15:37:00,9.26,8450,4.08,28.1,166.95,76.3,293.2,4.64,1902,17.416863,78.510471,2.52,Inside,Working,NONE,No,None,86
TEL100213,EQX1109,RNT104609,2025-09-20 02:49:00,10.72,12023,8.01,61.8,105.5,96.8,246.9,2.64,1736,17.388794,78.498406,3.07,Inside,Working,NONE,No,None,75
TEL100214,EQX1091,RNT104818,2025-02-14 05:39:00,2.24,4573,1.75,31.7,18.15,88.8,235.9,5.38,1096,9.880142,78.124908,2.93,Inside,Working,NONE,No,None,79
TEL100215,EQX1047,RNT102340,2025-06-23 14:53:00,10.42,10554,5.1,66.9,149.22,77.3,197.3,2.22,1103,12.95048,77.611062,2.67,Inside,Working,NONE,No,None,84
TEL100216,EQX1282,RNT103261,2025-03-29 07:19:00,0.02,14561,0.01,94.5,0.29,91.5,227.5,2.73,1627,13.109365,80.25839,2.02,Inside,Travelling,NONE,No,None,82
TEL100217,EQX1223,RNT104353,2025-01-09 00:05:00,2.4,7740,2.24,66.1,25.6,95.4,319.9,0.83,1813,11.053872,76.913833,0.79,Inside,Working,NONE,No,None,87
TEL100218,EQX1285,RNT103671,2025-10-02 07:31:00,0.87,6182,0.13,57.1,16.79,92.9,232.0,3.59,1538,13.022354,77.557822,3.11,Inside,Working,NONE,No,None,81
TEL100219,EQX1206,RNT102864,2025-01-05 11:50:00,1.51,10980,0.17,19.0,25.98,71.2,305.9,7.3,1424,11.064755,76.921945,3.08,Inside,Idle,HYD002,Yes,High Vibration,84
TEL100220,EQX1205,RNT101694,2025-05-17 00:52:00,2.4,7435,1.41,73.2,33.84,78.2,293.8,6.73,2141,11.018098,76.989709,4.22,Inside,Stopped,HYD002,Yes,High Vibration,81
TEL100221,EQX1202,RNT102329,2025-04-13 17:24:00,7.28,14511,2.56,25.3,144.93,95.5,313.3,2.81,1990,12.93153,77.589221,3.81,Inside,Working,NONE,No,None,81
TEL100222,EQX1075,RNT101171,2025-05-22 08:51:00,2.6,2467,0.52,57.4,23.53,102.7,181.4,0.94,1302,17.346967,78.483603,4.06,Inside,Working,TMP003,Yes,High Temperature,82
TEL100223,EQX1171,RNT100362,2025-10-14 18:32:00,1.84,2222,0.34,92.8,14.74,85.8,201.9,2.48,1518,11.019405,76.940485,0.68,Inside,Idle,NONE,No,None,86
TEL100224,EQX1295,RNT101602,2025-02-12 03:34:00,3.92,7357,3.88,20.7,49.08,80.2,215.1,1.59,1662,17.367799,78.443119,0.35,Inside,Stopped,NONE,No,None,89
TEL100225,EQX1004,RNT104955,2025-02-28 08:28:00,3.0,4807,0.69,33.7,50.8,93.0,287.2,7.02,1247,11.051076,76.905457,1.94,Inside,Travelling,HYD002,Yes,High Vibration,74
TEL100226,EQX1293,RNT102859,2025-09-15 11:54:00,8.14,13610,2.13,24.0,123.13,78.5,216.7,1.52,1813,11.032672,76.916597,4.52,Inside,Idle,NONE,No,None,94
TEL100227,EQX1011,RNT104305,2025-05-22 02:44:00,5.84,10507,2.14,72.7,61.27,107.0,187.9,1.19,929,17.385698,78.536377,1.15,Inside,Working,TMP003,Yes,High Temperature,83
TEL100228,EQX1223,RNT100374,2025-04-03 07:16:00,5.03,13304,3.5,55.4,59.35,103.4,264.9,2.19,1295,11.040778,76.929224,0.28,Inside,Travelling,TMP003,Yes,High Temperature,80
TEL100229,EQX1052,RNT100102,2025-07-31 09:22:00,10.59,10556,7.18,8.1,161.42,107.1,268.4,1.81,1333,9.872478,78.174572,0.24,Inside,Working,TMP003,Yes,High Temperature,71
TEL100230,EQX1035,RNT103697,2025-09-23 12:27:00,8.43,11647,1.63,8.4,123.73,102.6,270.5,7.91,706,9.882755,78.136259,4.86,Inside,Working,TMP003,Yes,High Temperature,70
TEL100231,EQX1027,RNT100820,2025-03-11 19:03:00,7.54,5447,3.88,31.6,144.87,79.4,225.6,4.4,1083,12.951151,77.609546,3.63,Inside,Travelling,NONE,No,None,80
TEL100232,EQX1083,RNT101925,2025-10-25 13:31:00,6.07,2456,1.54,75.1,72.53,105.0,180.4,5.43,1375,17.431431,78.496982,4.81,Inside,Idle,TMP003,Yes,High Temperature,73
TEL100233,EQX1094,RNT101612,2025-11-06 12:15:00,1.11,4862,1.03,90.8,14.9,99.8,235.1,5.31,1313,17.41986,78.512428,4.21,Inside,Idle,NONE,No,None,78
TEL100234,EQX1144,RNT100256,2025-12-17 11:46:00,11.01,1081,2.15,36.4,191.72,86.4,208.9,2.17,1814,9.961816,78.11846,0.43,Inside,Working,NONE,No,None,85
TEL100235,EQX1235,RNT102753,2025-04-01 02:11:00,1.51,10018,0.84,77.2,17.7,83.6,272.8,0.87,702,13.069189,80.266667,1.43,Inside,Working,NONE,No,None,89
TEL100236,EQX1128,RNT101611,2025-03-14 02:13:00,9.54,2599,7.42,71.7,119.98,84.7,257.7,1.28,709,9.878393,78.15243,2.72,Inside,Working,NONE,No,None,86
TEL100237,EQX1237,RNT104594,2025-06-14 20:04:00,2.36,10485,0.19,99.8,40.95,77.0,305.3,7.17,870,11.031872,76.99271,1.62,Inside,Working,HYD002,Yes,High Vibration,81
TEL100238,EQX1132,RNT104195,2025-10-24 07:18:00,5.98,14060,2.57,62.5,112.18,89.2,312.0,3.18,1982,17.360637,78.480792,2.61,Inside,Working,NONE,No,None,86
TEL100239,EQX1093,RNT101485,2025-02-14 21:32:00,0.21,5711,0.11,69.0,2.26,89.1,297.1,2.88,1707,12.979471,77.586072,4.13,Inside,Working,NONE,No,None,88
TEL100240,EQX1151,RNT102531,2025-03-31 20:43:00,11.55,9723,9.17,99.4,118.14,71.9,317.7,2.04,1069,17.408781,78.498192,0.54,Inside,Working,NONE,No,None,83
TEL100241,EQX1088,RNT103001,2025-06-06 18:25:00,6.69,10167,1.08,42.2,70.7,100.2,196.5,3.71,1321,9.890398,78.090851,1.27,Inside,Travelling,TMP003,Yes,High Temperature,78
TEL100242,EQX1263,RNT102354,2025-11-18 17:51:00,0.29,1877,0.12,59.2,5.13,73.1,260.7,1.82,1985,13.086775,80.254874,1.51,Inside,Working,NONE,No,None,96
TEL100243,EQX1178,RNT101411,2025-07-31 09:23:00,2.52,9146,0.64,46.2,31.9,109.7,227.6,2.19,1123,11.061538,76.98742,4.07,Inside,Idle,TMP003,Yes,High Temperature,76
TEL100244,EQX1298,RNT101623,2025-11-08 17:15:00,11.73,11681,9.76,26.2,131.4,87.5,260.1,7.89,703,17.400853,78.495478,2.01,Inside,Working,HYD002,Yes,High Vibration,67
TEL100245,EQX1252,RNT102896,2025-06-25 08:38:00,6.67,11375,2.78,24.2,83.2,92.1,288.8,1.19,1288,12.951626,77.608984,1.55,Inside,Working,NONE,No,None,87
TEL100246,EQX1278,RNT100027,2025-03-23 14:17:00,8.4,12526,4.78,9.5,77.9,94.2,264.2,3.36,1741,13.013742,77.537809,3.8,Inside,Working,FUEL004,Yes,Low Fuel,80
TEL100247,EQX1225,RNT101017,2025-10-26 09:54:00,8.92,7998,0.32,14.4,141.14,70.8,270.1,1.84,1881,13.121152,80.296806,0.73,Inside,Working,FUEL004,Yes,Low Fuel,96
TEL100248,EQX1288,RNT103485,2025-01-29 14:45:00,10.39,12771,2.07,66.6,203.39,98.8,189.3,5.37,1286,11.046874,76.998042,3.76,Inside,Idle,NONE,No,None,75
TEL100249,EQX1095,RNT100123,2025-04-21 12:49:00,6.84,14847,0.71,40.0,107.57,88.2,194.0,3.22,1662,10.972172,76.955758,0.87,Inside,Working,NONE,No,None,83
TEL100250,EQX1213,RNT100932,2025-02-18 17:51:00,6.79,4153,1.83,35.0,88.41,102.1,245.8,3.12,1249,17.377425,78.48454,1.44,Inside,Stopped,TMP003,Yes,High Temperature,76
TEL100251,EQX1197,RNT104343,2025-04-15 08:15:00,2.31,14452,1.74,77.3,34.56,105.5,216.9,6.36,2122,17.371509,78.532016,4.64,Inside,Idle,TMP003,Yes,High Temperature,71
TEL100252,EQX1124,RNT102755,2025-05-13 17:32:00,10.14,11497,4.28,99.7,168.31,109.2,220.2,2.39,1775,9.969678,78.099144,0.51,Inside,Working,TMP003,Yes,High Temperature,72
TEL100253,EQX1033,RNT101266,2025-08-10 05:06:00,2.27,11049,0.2,71.6,20.94,76.2,293.0,1.12,1736,12.963618,77.605948,3.84,Inside,Idle,NONE,No,None,92
TEL100254,EQX1142,RNT102744,2025-09-21 17:31:00,5.98,1307,5.18,48.6,86.54,106.5,187.7,3.49,1527,17.425827,78.449277,3.57,Inside,Working,TMP003,Yes,High Temperature,71
TEL100255,EQX1176,RNT103738,2025-08-25 05:21:00,11.41,2138,6.3,44.2,222.12,88.6,273.2,7.7,1212,12.981057,77.607556,0.97,Inside,Working,HYD002,Yes,High Vibration,68
TEL100256,EQX1205,RNT103280,2025-04-12 07:58:00,10.41,3856,2.41,56.9,158.46,72.9,255.9,4.28,834,11.015056,76.9792,0.58,Inside,Idle,NONE,No,None,88
TEL100257,EQX1225,RNT101051,2025-09-27 01:11:00,9.34,7504,3.43,96.6,88.01,89.9,304.3,4.37,1467,13.137969,80.292472,4.38,Inside,Working,ENG001,Yes,Maintenance Due,77
TEL100258,EQX1140,RNT103133,2025-10-12 11:48:00,9.26,13127,4.28,70.6,134.23,90.8,313.1,2.85,2054,11.039567,76.989429,1.74,Inside,Working,NONE,No,None,78
TEL100259,EQX1006,RNT104033,2025-07-28 20:07:00,8.2,860,7.66,69.5,134.7,109.4,314.0,3.89,1266,9.97261,78.149724,1.72,Inside,Idle,TMP003,Yes,High Temperature,67
TEL100260,EQX1183,RNT102134,2025-04-27 03:08:00,4.33,11288,3.33,81.7,48.26,88.8,240.9,6.4,779,9.968513,78.117935,4.49,Inside,Working,HYD002,Yes,High Vibration,78
TEL100261,EQX1069,RNT100818,2025-03-08 11:18:00,5.36,6076,4.21,63.3,94.16,109.5,198.6,0.64,1310,17.386056,78.486715,2.23,Inside,Working,TMP003,Yes,High Temperature,80
TEL100262,EQX1078,RNT104068,2025-10-06 14:28:00,0.58,10500,0.3,7.0,8.91,84.9,252.1,4.66,1540,17.333612,78.511058,0.42,Inside,Working,FUEL004,Yes,Low Fuel,82
TEL100263,EQX1063,RNT103181,2025-09-23 08:02:00,6.62,6365,4.76,37.8,64.99,96.9,291.7,5.24,954,9.938041,78.098757,0.38,Inside,Idle,NONE,No,None,75
TEL100264,EQX1244,RNT102872,2025-01-21 00:43:00,7.61,7781,1.13,58.7,133.73,80.7,199.2,5.16,1673,17.423631,78.515774,2.5,Inside,Working,NONE,No,None,84
TEL100265,EQX1149,RNT100466,2025-05-21 18:17:00,9.35,5755,1.75,93.7,92.66,107.6,185.0,7.8,1812,10.96235,76.997522,4.12,Inside,Working,TMP003,Yes,High Temperature,64
TEL100266,EQX1300,RNT101836,2025-02-28 07:41:00,3.16,9148,0.24,29.5,52.3,88.6,259.3,5.76,1426,13.057195,80.260669,2.17,Inside,Working,NONE,No,None,83
TEL100267,EQX1040,RNT104309,2025-12-28 11:09:00,7.08,4118,4.67,34.2,122.07,72.2,294.7,1.52,1793,17.352711,78.496195,0.82,Inside,Stopped,NONE,No,None,90
TEL100268,EQX1049,RNT100140,2025-11-30 01:48:00,6.66,5075,1.11,41.7,56.05,103.1,263.9,4.76,1813,9.892197,78.152967,0.02,Inside,Working,TMP003,Yes,High Temperature,77
TEL100269,EQX1052,RNT100102,2025-09-08 13:11:00,7.51,11727,6.01,26.7,132.53,85.5,236.5,4.31,1851,9.883087,78.171166,2.85,Inside,Idle,NONE,No,None,79
TEL100270,EQX1150,RNT101664,2025-09-03 08:20:00,0.05,3056,0.02,39.3,0.4,80.9,203.0,6.69,1855,11.065052,76.920859,3.79,Inside,Idle,HYD002,Yes,High Vibration,85
TEL100271,EQX1069,RNT102947,2025-07-26 12:15:00,10.15,12958,4.14,48.1,186.57,108.6,319.6,1.9,797,17.379575,78.48732,2.77,Inside,Working,TMP003,Yes,High Temperature,77
TEL100272,EQX1099,RNT100297,2025-03-16 17:59:00,10.67,12943,3.46,77.3,168.41,107.7,309.8,2.07,1533,13.008962,77.637079,1.61,Inside,Working,TMP003,Yes,High Temperature,74
TEL100273,EQX1138,RNT102361,2025-05-08 22:48:00,3.07,14108,0.76,29.5,56.35,88.6,237.9,1.11,1069,13.099832,80.232807,2.09,Inside,Idle,NONE,No,None,86
TEL100274,EQX1063,RNT101405,2025-06-13 15:41:00,9.04,10584,3.03,14.2,145.19,87.4,188.7,3.52,1464,9.936454,78.104696,4.62,Inside,Working,FUEL004,Yes,Low Fuel,84
